"externalId","courseSectionExternalId","classBeginningTime","classEndingTime","classMeetingDays","InstructionSiteName","InstructionSiteType"
"BIOL043LXKS-05 FA2020134277","BIOL043LXKS-05 FA2020","1900","2200","---W---","ONLI    ","OnCampus"
"BIOL044L KS-02 SP2021137344","BIOL044L KS-02 SP2021","1000","1050","-M-W-F-","ONLI    ","OnCampus"
"BIOL044LXKS-07 SP2020129371","BIOL044LXKS-07 SP2020","1330","1715","--T----","KSII201 ","OnCampus"
"BIOL052R HM-02 SP2020129469","BIOL052R HM-02 SP2020","900","950","-----F-","SHAN2460","OnCampus"
"BIOL052R HM-03 SP2020129470","BIOL052R HM-03 SP2020","900","950","-----F-","SHAN2454","OnCampus"
"BIOL052R HM-04 SP2020129471","BIOL052R HM-04 SP2020","1000","1050","-----F-","SHAN2450","OnCampus"
"BIOL109  HM-01 FA2020135221","BIOL109  HM-01 FA2020","840","930","-M-W-F-","ONLI    ","OnCampus"
"BIOL138  KS-01 SP2021137371","BIOL138  KS-01 SP2021","1100","1215","--T-R--","ONLI    ","OnCampus"
"BIOL140  KS-01 SP2020127968","BIOL140  KS-01 SP2020","1445","1600","--T----","KS101 ","OnCampus"
"BIOL146L KS-01 FA2020133698","BIOL146L KS-01 FA2020","1000","1050","-M-W-F-","ONLI    ","OnCampus"
"BIOL148L KS-01 FA2020133702","BIOL148L KS-01 FA2020","1245","1645","-----F-","ONLI    ","OnCampus"
"BIOL156L KS-01 SP2021137379","BIOL156L KS-01 SP2021","1245","1645","-M-----","ONLI    ","OnCampus"
"BIOL162  HM-01 SP2020121865","BIOL162  HM-01 SP2020","0","0","-------","ARR    ","OnCampus"
"BIOL168L KS-01 SP2021137385","BIOL168L KS-01 SP2021","1100","1215","--T-R--","ONLI    ","OnCampus"
"BIOL169L KS-01 SP2020127986","BIOL169L KS-01 SP2020","1100","1150","-M-W-F-","KS39  ","OnCampus"
"BIOL170L KS-01 SP2021137387","BIOL170L KS-01 SP2021","1100","1215","--T-R--","ONLI    ","OnCampus"
"BIOL180  PO-01 SP2021138448","BIOL180  PO-01 SP2021","905","1020","---W-F-","ONLISYNC","OnCampus"
"BIOL185L KS-01 SP2020128003","BIOL185L KS-01 SP2020","1315","1715","---W---","KSB35 ","OnCampus"
"BIOL190  PO-01 SP2021138450","BIOL190  PO-01 SP2021","1245","1345","----R--","ONLISYNC","OnCampus"
"BIOL191F PO-28 FA2020135314","BIOL191F PO-28 FA2020","1100","1215","--T-R--","ONLIWEB ","OnCampus"
"BIOL191F PO-40 FA2020135317","BIOL191F PO-40 FA2020","1100","1215","--T-R--","ONLIWEB ","OnCampus"
"BIOL191H PO-44 SP2021136965","BIOL191H PO-44 SP2021","0","0","-------","ONLIASYN","OnCampus"
"BIOL192  HM-01 SP2020121878","BIOL192  HM-01 SP2020","1100","1150","--T----","BKB126","OnCampus"
"BIOL193  HM-01 FA2020130190","BIOL193  HM-01 FA2020","0","0","-------","ARR    ","OnCampus"
"BIOL194A PO-28 FA2020131763","BIOL194A PO-28 FA2020","1100","1215","--T-R--","ONLIWEB ","OnCampus"
"BIOL194A PO-48 SP2021136979","BIOL194A PO-48 SP2021","0","0","-------","ONLIASYN","OnCampus"
"BIOL194B PO-04 SP2020126011","BIOL194B PO-04 SP2020","0","0","-------","ARR    ","OnCampus"
"BIOL194B PO-40 SP2020126020","BIOL194B PO-40 SP2020","0","0","-------","ARR    ","OnCampus"
"BIOL195  HM-01 SP2021139335","BIOL195  HM-01 SP2021","0","0","-------","ARR    ","OnCampus"
"CASA101  PZ-01 FA2020134355","CASA101  PZ-01 FA2020","1000","1230","--T-R--","ONLI    ","OnCampus"
"CGS 090  PZ-01 SP2021139724","CGS 090  PZ-01 SP2021","915","1045","--T-R--","TBA    ","OnCampus"
"CGS 097  PZ-01 SP2021139723","CGS 097  PZ-01 SP2021","1615","1815","-M-W---","TBA    ","OnCampus"
"CGS 125  PZ-01 SP2021139740","CGS 125  PZ-01 SP2021","1430","1715","--T----","TBA    ","OnCampus"
"CGS 132  PZ-01 SP2021139827","CGS 132  PZ-01 SP2021","1900","2100","--T-R--","ONLI    ","OnCampus"
"CHEM001A PO-02 FA2020133019","CHEM001A PO-02 FA2020","840","930","-M-W-F-","ONLIWEB ","OnCampus"
"CHEM001A PO-03 FA2020133020","CHEM001A PO-03 FA2020","840","930","-M-W-F-","ONLIWEB ","OnCampus"
"CHEM001BLPO-01 SP2021138455","CHEM001BLPO-01 SP2021","1245","1630","-M-----","ONLISYNC","OnCampus"
"CHEM001BLPO-04 SP2021138458","CHEM001BLPO-04 SP2021","1245","1630","----R--","ONLISYNC","OnCampus"
"CHEM014L KS-06 FA2020133785","CHEM014L KS-06 FA2020","1600","1800","-M-----","ONLI    ","OnCampus"
"CHEM014L KS-11 FA2020133792","CHEM014L KS-11 FA2020","1120","1210","-M-W-F-","ONLI    ","OnCampus"
"CHEM014L KS-12 FA2020133796","CHEM014L KS-12 FA2020","935","1050","--T-R--","BCFOR ","OnCampus"
"CHEM014L KS-12 FA2020133797","CHEM014L KS-12 FA2020","1330","1715","-----F-","KSII402 ","OnCampus"
"CHEM015L KS-02 SP2020129170","CHEM015L KS-02 SP2020","1800","2145","-M-----","KSII302 ","OnCampus"
"CHEM015L KS-04 SP2021137408","CHEM015L KS-04 SP2021","1300","1500","--T----","ONLI    ","OnCampus"
"CHEM015L SC-01 SU2020S4134530","CHEM015L SC-01 SU2020S4","830","1100","-MTWR--","TBA    ","OnCampus"
"CHEM023B HM-06 SP2020121893","CHEM023B HM-06 SP2020","1100","1150","-M-W---","SHAN2460","OnCampus"
"CHEM024  HM-03 SP2020121896","CHEM024  HM-03 SP2020","1315","1715","--T----","JA1204","OnCampus"
"CHEM051  PO-01 FA2020133028","CHEM051  PO-01 FA2020","840","930","-M-W-F-","ONLIWEB ","OnCampus"
"CHEM058  HM-01 SP2021135530","CHEM058  HM-01 SP2021","1315","1715","---W---","ONLI    ","OnCampus"
"CHEM104  HM-01 SP2020122352","CHEM104  HM-01 SP2020","1000","1050","-M-W-F-","SHAN2407","OnCampus"
"CHEM109  HM-01 FA2020130223","CHEM109  HM-01 FA2020","1315","1715","---W---","ONLI    ","OnCampus"
"CHEM115  PO-01 SP2021138466","CHEM115  PO-01 SP2021","1120","1210","-M-W-F-","ONLISYNC","OnCampus"
"CHEM115  PO-02 FA2020133040","CHEM115  PO-02 FA2020","840","930","-M-W-F-","ONLIWEB ","OnCampus"
"CHEM115 LPO-01 FA2020133041","CHEM115 LPO-01 FA2020","1245","1630","--T----","ONLIWEB ","OnCampus"
"CHEM115 LPO-01 SP2021138467","CHEM115 LPO-01 SP2021","1245","1630","-----F-","ONLISYNC","OnCampus"
"CHEM116LXKS-11 FA2020134319","CHEM116LXKS-11 FA2020","2000","2200","--T----","ONLI    ","OnCampus"
"CHEM117L KS-02 SP2020129188","CHEM117L KS-02 SP2020","900","950","-M-W-F-","BC36  ","OnCampus"
"CHEM117L KS-02 SP2021137490","CHEM117L KS-02 SP2021","840","930","-M-W-F-","ONLI    ","OnCampus"
"CHEM117L KS-04 SP2020129190","CHEM117L KS-04 SP2020","1000","1050","-M-W-F-","BC36  ","OnCampus"
"CHEM125L KS-01 SP2021137512","CHEM125L KS-01 SP2021","1315","1410","-M-W---","ONLI    ","OnCampus"
"CHEM126L KS-01 FA2020133808","CHEM126L KS-01 FA2020","1245","1645","-M-W---","ONLI    ","OnCampus"
"CHEM127L KS-01 SP2021137541","CHEM127L KS-01 SP2021","1245","1340","-M-W---","ONLI    ","OnCampus"
"CHEM151  HM-05 FA2020130232","CHEM151  HM-05 FA2020","0","0","-------","ARR    ","OnCampus"
"CHEM151  HM-10 FA2020130237","CHEM151  HM-10 FA2020","0","0","-------","ARR    ","OnCampus"
"CHEM152  HM-14 SP2020126607","CHEM152  HM-14 SP2020","0","0","-------","ARR    ","OnCampus"
"CHEM152  HM-15 SP2021135554","CHEM152  HM-15 SP2021","0","0","-------","ARR    ","OnCampus"
"CHEM177  KS-01 SP2020127999","CHEM177  KS-01 SP2020","900","950","-M-W-F-","HIVE127 ","OnCampus"
"CHEM188  PO-01 FA2020133047","CHEM188  PO-01 FA2020","1245","1400","-M-W---","ONLIWEB ","OnCampus"
"CHEM188L KS-01 FA2020133818","CHEM188L KS-01 FA2020","0","0","-------","ONLI    ","OnCampus"
"CHEM189L KS-01 SP2021137544","CHEM189L KS-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"CHEM190L KS-01 FA2020133820","CHEM190L KS-01 FA2020","0","0","-------","ONLI    ","OnCampus"
"CHEM191  PO-08 SP2021136980","CHEM191  PO-08 SP2021","0","0","-------","ONLIASYN","OnCampus"
"CHEM191  PO-20 SP2021136984","CHEM191  PO-20 SP2021","0","0","-------","ONLIASYN","OnCampus"
"CHEM191  PO-28 SP2021136986","CHEM191  PO-28 SP2021","0","0","-------","ONLIASYN","OnCampus"
"CHEM191  PO-32 SP2020126029","CHEM191  PO-32 SP2020","0","0","-------","ARR    ","OnCampus"
"CHEM191  PO-36 SP2020126030","CHEM191  PO-36 SP2020","0","0","-------","ARR    ","OnCampus"
"CHEM194  PO-32 SP2020126039","CHEM194  PO-32 SP2020","0","0","-------","ARR    ","OnCampus"
"CHEM194  PO-48 SP2020129877","CHEM194  PO-48 SP2020","0","0","-------","ARR    ","OnCampus"
"CHEM199  HM-01 SP2020121921","CHEM199  HM-01 SP2020","1100","1150","--T----","GAPRYN","OnCampus"
"CHIN001B PO-01 SP2020128660","CHIN001B PO-01 SP2020","900","950","-M-W-F-","MA22  ","OnCampus"
"CHIN001B PO-02 SP2020128662","CHIN001B PO-02 SP2020","1000","1050","-M-W-F-","MA3   ","OnCampus"
"CHIN001B PO-02 SP2021138479","CHIN001B PO-02 SP2021","915","1030","--T-R--","ONLISYNC","OnCampus"
"CHIN011  PO-01 SP2020126233","CHIN011  PO-01 SP2020","1615","1715","-M-W---","OLDBCHIN","OnCampus"
"CHIN051A PO-04 FA2020133062","CHIN051A PO-04 FA2020","1615","1705","-M-W---","ONLIWEB ","OnCampus"
"CHIN111A PO-01 FA2020133064","CHIN111A PO-01 FA2020","1245","1400","-M-W-F-","ONLIWEB ","OnCampus"
"CHIN121  PO-01 FA2020133066","CHIN121  PO-01 FA2020","1430","1545","-M-W---","ONLIWEB ","OnCampus"
"CHIN122  PO-01 SP2021138487","CHIN122  PO-01 SP2021","915","1030","--T-R--","ONLISYNC","OnCampus"
"CHLT153  CH-01 SP2021139729","CHLT153  CH-01 SP2021","1430","1715","---W---","TBA    ","OnCampus"
"CHNT166  PO-01 SP2020128675","CHNT166  PO-01 SP2020","1445","1600","-M-W---","MA6   ","OnCampus"
"CHNT180  PO-01 FA2020133067","CHNT180  PO-01 FA2020","1430","1545","--T-R--","ONLIWEB ","OnCampus"
"CHST055  CH-01 SP2020128677","CHST055  CH-01 SP2020","935","1050","--T-R--","SCOM102 ","OnCampus"
"CHST190  CH-01 FA2020133070","CHST190  CH-01 FA2020","1100","1215","--T-R--","ONLIWEB ","OnCampus"
"CHST191  CH-36 SP2021139355","CHST191  CH-36 SP2021","0","0","-------","ONLIASYN","OnCampus"
"CHST192  CH-08 SP2021139357","CHST192  CH-08 SP2021","0","0","-------","ONLIASYN","OnCampus"
"CLAS001  PO-01 SP2020128680","CLAS001  PO-01 SP2020","1315","1430","-M-W---","PR202 ","OnCampus"
"CLAS019  SC-01 SP2020127520","CLAS019  SC-01 SP2020","1100","1215","--T-R--","HMAUD ","OnCampus"
"CLAS019  SC-01 SP2021139074","CLAS019  SC-01 SP2021","1430","1545","--T-R--","ONLI    ","OnCampus"
"CLAS121  JT-01 FA2020134366","CLAS121  JT-01 FA2020","915","1030","--T-R--","ONLI    ","OnCampus"
"CLAS162  PZ-01 SP2021137267","CLAS162  PZ-01 SP2021","1100","1215","--T-R--","TBA    ","OnCampus"
"CLAS190  PZ-01 FA2020134062","CLAS190  PZ-01 FA2020","1430","1715","---W---","ONLI    ","OnCampus"
"CORE002  SC-01 SP2021139081","CORE002  SC-01 SP2021","1245","1400","-M-W---","ONLI    ","OnCampus"
"CORE002  SC-03 SP2020127926","CORE002  SC-03 SP2020","1445","1730","--T----","HM103 ","OnCampus"
"CORE002  SC-05 SP2020127928","CORE002  SC-05 SP2020","1100","1215","--T-R--","HM203 ","OnCampus"
"CORE002  SC-09 SP2021139096","CORE002  SC-09 SP2021","915","1030","-M-W---","ONLI    ","OnCampus"
"CORE002  SC-14 SP2020127938","CORE002  SC-14 SP2020","1100","1215","--T-R--","HM105 ","OnCampus"
"CORE002  SC-15 SP2020127940","CORE002  SC-15 SP2020","1315","1430","--T-R--","HM104 ","OnCampus"
"CORE003  SC-09 FA2020133656","CORE003  SC-09 FA2020","915","1030","--T-R--","ONLI    ","OnCampus"
"CORE003  SC-12 FA2020133659","CORE003  SC-12 FA2020","1100","1215","-M-W---","ONLI    ","OnCampus"
"CREA018  PZ-01 SP2021139205","CREA018  PZ-01 SP2021","730","845","--T-R--","TBA    ","OnCampus"
"CSCI005L HM-01 SP2020121924","CSCI005L HM-01 SP2020","1445","1645","--T----","BKB126","OnCampus"
"CSCI005L HM-01 SP2021135561","CSCI005L HM-01 SP2021","1430","1645","--T----","SHAN3481","OnCampus"
"CSCI062 LPO-01 FA2020133081","CSCI062 LPO-01 FA2020","1245","1545","---W---","ONLIWEB ","OnCampus"
"CSCI062 LPO-02 FA2020133082","CSCI062 LPO-02 FA2020","1245","1545","---W---","ONLIWEB ","OnCampus"
"CSCI070  HM-02 SP2020121933","CSCI070  HM-02 SP2020","935","1050","--T-R--","SHAN2450","OnCampus"
"CSCI070  HM-04 FA2020130283","CSCI070  HM-04 FA2020","0","0","-------","ASYN    ","OnCampus"
"CSCI070L HM-02 SP2020130968","CSCI070L HM-02 SP2020","1000","1050","-----F-","BKB102","OnCampus"
"CSCI105 LPO-01 FA2020133085","CSCI105 LPO-01 FA2020","1900","2015","---W---","ONLIWEB ","OnCampus"
"CSCI121  HM-02 SP2020129536","CSCI121  HM-02 SP2020","1000","1050","-----F-","SHAN2475","OnCampus"
"CSCI148  CM-01 FA2020132069","CSCI148  CM-01 FA2020","915","1030","-M-W---","ONLI    ","OnCampus"
"CSCI152  HM-01 FA2020134236","CSCI152  HM-01 FA2020","1245","1400","--T-R--","ONLI    ","OnCampus"
"CSCI159  HM-01 SP2021135613","CSCI159  HM-01 SP2021","1245","1400","--T-R--","ONLI    ","OnCampus"
"CSCI181T HM-01 FA2020134541","CSCI181T HM-01 FA2020","1430","1545","-M-W---","ONLI    ","OnCampus"
"CSCI181Z HM-01 SP2021139375","CSCI181Z HM-01 SP2021","915","1030","---W---","ONLI    ","OnCampus"
"CSCI189  HM-01 SP2020122004","CSCI189  HM-01 SP2020","0","0","-------","ARR    ","OnCampus"
"CSCI191  PO-08 FA2020131838","CSCI191  PO-08 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"CSCI191  PO-12 SP2021137002","CSCI191  PO-12 SP2021","0","0","-------","ONLIASYN","OnCampus"
"CSCI192  PO-04 SP2020126067","CSCI192  PO-04 SP2020","0","0","-------","ARR    ","OnCampus"
"CSCI192  PO-20 FA2020131929","CSCI192  PO-20 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"CSCI195  HM-01 FA2020130430","CSCI195  HM-01 FA2020","0","0","-------","ASYN    ","OnCampus"
"CSCI195  HM-01 SP2020122005","CSCI195  HM-01 SP2020","1615","1730","----R--","SHAN1430","OnCampus"
"DANC012 PPO-01 FA2020133525","DANC012 PPO-01 FA2020","1245","1400","--T-R--","ONLIWEB ","OnCampus"
"DANC103  SC-01 SP2020127552","DANC103  SC-01 SP2020","1100","1230","-M-W---","DNSTU ","OnCampus"
"DANC114A SC-01 SP2021139185","DANC114A SC-01 SP2021","1100","1225","-M-W---","ONLI    ","OnCampus"
"DANC131  SC-01 SP2021139192","DANC131  SC-01 SP2021","915","1040","-M-W---","ONLI    ","OnCampus"
"DANC152 PPO-01 SP2020128726","DANC152 PPO-01 SP2020","1315","1430","-M-W---","PDLSTD","OnCampus"
"DANC163  SC-01 FA2020132185","DANC163  SC-01 FA2020","1100","1230","---W-F-","ONLI    ","OnCampus"
"DANC181  PO-01 SP2021138548","DANC181  PO-01 SP2021","0","0","-------","ONLIASYN","OnCampus"
"DANC191  SC-01 SP2020127559","DANC191  SC-01 SP2020","0","0","-------","ARR    ","OnCampus"
"EA  010  PO-03 FA2020134839","EA  010  PO-03 FA2020","1245","1400","-M-W---","ONLIWEB ","OnCampus"
"EA  030L KS-01 FA2020133822","EA  030L KS-01 FA2020","915","1030","-M-W---","ONLI    ","OnCampus"
"EA  085 LPO-01 SP2020128741","EA  085 LPO-01 SP2020","1315","1600","--T----","ARRARR ","OnCampus"
"EA  096  PZ-01 SP2020127981","EA  096  PZ-01 SP2020","1315","1430","-M-W---","RRC106 ","OnCampus"
"EA  099  PO-01 SP2020128742","EA  099  PO-01 SP2020","1315","1600","----R--","MDSL136 ","OnCampus"
"EA  131  PZ-01 FA2020135301","EA  131  PZ-01 FA2020","1900","2050","----R--","ONLI    ","OnCampus"
"EA  134  PZ-01 SP2021139607","EA  134  PZ-01 SP2021","1245","1400","--T-R--","TBA    ","OnCampus"
"EA  150  PZ-01 FA2020134422","EA  150  PZ-01 FA2020","1245","1545","----R--","ONLI    ","OnCampus"
"EA  171  PO-01 SP2020128743","EA  171  PO-01 SP2020","1315","1600","---W---","MA18  ","OnCampus"
"EA  189L KS-01 SP2021137556","EA  189L KS-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"EA  190L KS-01 SP2020130001","EA  190L KS-01 SP2020","0","0","-------","ARR    ","OnCampus"
"EA  191  PO-04 FA2020131876","EA  191  PO-04 FA2020","1900","2150","---W---","ONLIWEB ","OnCampus"
"EA  191  PO-04 SP2021137011","EA  191  PO-04 SP2021","1900","2150","---W---","ONLISYNC","OnCampus"
"ECON051  PO-04 FA2020133107","ECON051  PO-04 FA2020","1945","2100","-M-W---","ONLIWEB ","OnCampus"
"ECON052  PO-04 SP2020128754","ECON052  PO-04 SP2020","935","1050","--T-R--","MA11  ","OnCampus"
"ECON052  SC-01 FA2020134110","ECON052  SC-01 FA2020","1245","1400","--T-R--","ONLI    ","OnCampus"
"ECON052  SC-01 SP2020127575","ECON052  SC-01 SP2020","1315","1430","-M-W---","HM119 ","OnCampus"
"ECON057  PO-02 FA2020133113","ECON057  PO-02 FA2020","915","1030","--T-R--","ONLIWEB ","OnCampus"
"ECON086  CM-02 FA2020134429","ECON086  CM-02 FA2020","1100","1215","-M-W---","ONLI    ","OnCampus"
"ECON086  CM-06 SP2020127393","ECON086  CM-06 SP2020","1100","1215","--T-R--","BC36  ","OnCampus"
"ECON097  CM-01 SP2020127534","ECON097  CM-01 SP2020","935","1050","--T-R--","RS103 ","OnCampus"
"ECON101  CM-03 FA2020132099","ECON101  CM-03 FA2020","1100","1215","-M-W---","ONLI    ","OnCampus"
"ECON101  CM-08 SP2021138995","ECON101  CM-08 SP2021","1430","1545","--T-R--","ONLI    ","OnCampus"
"ECON102  CM-06 SP2021139001","ECON102  CM-06 SP2021","1800","1915","-M-W---","ONLI    ","OnCampus"
"ECON104  CM-01 SP2020129653","ECON104  CM-01 SP2020","1445","1600","--T-R--","BC23  ","OnCampus"
"ECON116  PZ-01 SP2021139346","ECON116  PZ-01 SP2021","1430","1545","--T-R--","TBA    ","OnCampus"
"ECON120  CM-01 FA2020132111","ECON120  CM-01 FA2020","915","1030","--T-R--","ONLI    ","OnCampus"
"ECON120  CM-04 SP2021139007","ECON120  CM-04 SP2021","1430","1545","-M-W---","ONLI    ","OnCampus"
"ECON120  PO-01 SP2020128762","ECON120  PO-01 SP2020","1445","1600","-M-W---","CA110 ","OnCampus"
"ECON125  CM-01 SP2021139009","ECON125  CM-01 SP2021","1800","1915","-M-W---","ONLI    ","OnCampus"
"ECON129  CM-01 FA2020132122","ECON129  CM-01 FA2020","915","1030","-M-W---","ONLI    ","OnCampus"
"ECON134  CM-02 SP2021139015","ECON134  CM-02 SP2021","1430","1545","-M-W---","ONLI    ","OnCampus"
"ECON134  CM-03 SP2021139016","ECON134  CM-03 SP2021","1430","1545","--T-R--","ONLI    ","OnCampus"
"ECON134  CM-04 SP2020127426","ECON134  CM-04 SP2020","1100","1215","--T-R--","BCFOR ","OnCampus"
"ECON134B CM-01 SP2021139019","ECON134B CM-01 SP2021","1245","1400","--T-R--","ONLI    ","OnCampus"
"ECON135  PO-01 SP2021138577","ECON135  PO-01 SP2021","1245","1400","--T-R--","ONLISYNC","OnCampus"
"ECON142  PZ-01 FA2020134188","ECON142  PZ-01 FA2020","915","1030","-M-W---","ONLI    ","OnCampus"
"ECON150  CM-01 FA2020132140","ECON150  CM-01 FA2020","1615","1730","--T-R--","ONLI    ","OnCampus"
"ECON154  CM-02 SP2020129901","ECON154  CM-02 SP2020","1315","1430","-M-W---","KRV165 ","OnCampus"
"ECON172  CM-02 SP2020129318","ECON172  CM-02 SP2020","1100","1215","--T-R--","BC22  ","OnCampus"
"ECON173  CM-02 FA2020134653","ECON173  CM-02 FA2020","915","1030","-M-W---","ONLI    ","OnCampus"
"ECON180  CM-02 SP2020127455","ECON180  CM-02 SP2020","1315","1430","--T----","BCPICK","OnCampus"
"ECON180  CM-02 SP2021139040","ECON180  CM-02 SP2021","1100","1215","---W---","ONLI    ","OnCampus"
"ECON190  PO-01 SP2020128772","ECON190  PO-01 SP2020","1315","1430","-M-W---","CA110 ","OnCampus"
"EDUC301GSCG-01 SP2020129731","EDUC301GSCG-01 SP2020","1600","1850","--T----","    ","OnCampus"
"ENGL010B PZ-01 SP2020127762","ENGL010B PZ-01 SP2020","1315","1600","----R--","ATNA103","OnCampus"
"ENGL034  PZ-01 SU2020S2134579","ENGL034  PZ-01 SU2020S2","1900","2210","-M-W---","ARR    ","OnCampus"
"ENGL035  PZ-01 SP2020127901","ENGL035  PZ-01 SP2020","1315","1600","--T----","ONT    ","OnCampus"
"ENGL055A PO-01 SP2020128776","ENGL055A PO-01 SP2020","935","1050","--T-R--","CR210 ","OnCampus"
"ENGL067  PO-01 FA2020133131","ENGL067  PO-01 FA2020","1100","1215","-M-W---","ONLIWEB ","OnCampus"
"ENGL102  SC-01 SP2020127585","ENGL102  SC-01 SP2020","935","1050","--T-R--","HM120 ","OnCampus"
"ENGL104  SC-01 SP2020127579","ENGL104  SC-01 SP2020","935","1050","-M-W---","HM201 ","OnCampus"
"ENGL122  AF-01 SP2021138594","ENGL122  AF-01 SP2021","1245","1545","----R--","ONLISYNC","OnCampus"
"ENGL125C AF-01 SP2020128785","ENGL125C AF-01 SP2020","1315","1600","--T----","CR210 ","OnCampus"
"ENGL131  SC-01 SP2021139574","ENGL131  SC-01 SP2021","1430","1545","--T-R--","ONLI    ","OnCampus"
"ENGL138  PO-01 SP2021138598","ENGL138  PO-01 SP2021","1245","1400","-M-W---","ONLISYNC","OnCampus"
"ENGL186  PZ-01 SP2020125965","ENGL186  PZ-01 SP2020","935","1050","--T-R--","SKDP106","OnCampus"
"ENGL191  PO-12 SP2020126079","ENGL191  PO-12 SP2020","0","0","-------","ARR    ","OnCampus"
"ENGR004L HM-01 SP2020122042","ENGR004L HM-01 SP2020","1300","1350","-----F-","PA1287","OnCampus"
"ENGR079  HM-03 FA2020135292","ENGR079  HM-03 FA2020","0","0","-------","ASYN    ","OnCampus"
"ENGR079  HM-08 FA2020135284","ENGR079  HM-08 FA2020","720","820","-M-W---","ONLI    ","OnCampus"
"ENGR079P HM-06 FA2020130532","ENGR079P HM-06 FA2020","900","1130","-----F-","PAB181","OnCampus"
"ENGR079P HM-08 FA2020130538","ENGR079P HM-08 FA2020","1445","1715","-----F-","PAB181","OnCampus"
"ENGR084  HM-01 FA2020130541","ENGR084  HM-01 FA2020","1430","1545","-M-W---","ONLI    ","OnCampus"
"ENGR085  HM-01 FA2020130542","ENGR085  HM-01 FA2020","730","845","-M-W---","ONLI    ","OnCampus"
"ENGR111  HM-01 SP2021135799","ENGR111  HM-01 SP2021","1100","1215","--T----","ONLI    ","OnCampus"
"ENGR113  HM-01 SP2020122112","ENGR113  HM-01 SP2020","1100","1215","--T----","SHAN1430","OnCampus"
"ENGR178  HM-01 SP2021139420","ENGR178  HM-01 SP2021","1430","1545","-M-W---","ONLI    ","OnCampus"
"EURO191  SC-01 SP2020129254","EURO191  SC-01 SP2020","0","0","-------","ARR    ","OnCampus"
"FGSS191  SC-01 SP2021139667","FGSS191  SC-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"FHS 010  CM-04 FA2020133710","FHS 010  CM-04 FA2020","1615","1730","--T-R--","ONLI    ","OnCampus"
"FHS 010  CM-11 FA2020133758","FHS 010  CM-11 FA2020","1615","1730","--T-R--","ONLI    ","OnCampus"
"FIN 340  CM-01 FA2020132162","FIN 340  CM-01 FA2020","1100","1215","-M-W---","ONLI    ","OnCampus"
"FIN 410  CM-01 SP2020127471","FIN 410  CM-01 SP2020","1445","1600","--T-R--","KRV165 ","OnCampus"
"FREN011  PO-01 FA2020131939","FREN011  PO-01 FA2020","840","930","-M-W---","ONLIWEB ","OnCampus"
"FREN033  PO-02 SP2021138603","FREN033  PO-02 SP2021","1000","1050","-MTWR--","ONLISYNC","OnCampus"
"FREN033L CM-01 SP2020129968","FREN033L CM-01 SP2020","1615","1659","--T----","RS105 ","OnCampus"
"FREN044  PO-01 FA2020133148","FREN044  PO-01 FA2020","915","1030","--T-R--","ONLIWEB ","OnCampus"
"FREN044  PO-01 SP2020128794","FREN044  PO-01 SP2020","935","1050","--T-R--","CR02  ","OnCampus"
"FREN044  SC-01 SP2021139230","FREN044  SC-01 SP2021","1430","1545","--T-R--","ONLI    ","OnCampus"
"FREN100  SC-01 SP2021139231","FREN100  SC-01 SP2021","1245","1400","-M-W---","ONLI    ","OnCampus"
"FREN116  SC-01 SP2020127625","FREN116  SC-01 SP2020","1445","1600","-M-W---","BL219 ","OnCampus"
"FREN121  SC-01 FA2020132357","FREN121  SC-01 FA2020","1430","1545","-M-W---","ONLI    ","OnCampus"
"FREN191  SC-01 SP2021139666","FREN191  SC-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"FREN192  PO-04 SP2020126084","FREN192  PO-04 SP2020","0","0","-------","ARR    ","OnCampus"
"FS  008  PZ-01 FA2020134782","FS  008  PZ-01 FA2020","1100","1215","--T-R--","ONLI    ","OnCampus"
"FS  009  PZ-01 FA2020134783","FS  009  PZ-01 FA2020","1100","1215","--T-R--","ONLI    ","OnCampus"
"FS  022  PZ-01 SP2021139620","FS  022  PZ-01 SP2021","1100","1215","--T-R--","TBA    ","OnCampus"
"FWS 010  CM-07 SP2021139143","FWS 010  CM-07 SP2021","1245","1400","-M-W---","ONLI    ","OnCampus"
"FWS 010  CM-12 FA2020134453","FWS 010  CM-12 FA2020","1245","1400","--T-R--","ONLI    ","OnCampus"
"GEOL020C PO-01 SP2021138613","GEOL020C PO-01 SP2021","1245","1400","-M-W---","ONLISYNC","OnCampus"
"GEOL121  PO-01 SP2021138614","GEOL121  PO-01 SP2021","1100","1215","-M-W---","ONLISYNC","OnCampus"
"GEOL183  PO-01 FA2020133161","GEOL183  PO-01 FA2020","1245","1545","----R--","ONLIWEB ","OnCampus"
"GERM002  SC-01 SP2020127646","GERM002  SC-01 SP2020","900","950","-M-W---","HM104 ","OnCampus"
"GERM010  PO-01 SP2020128815","GERM010  PO-01 SP2020","1315","1600","-----F-","MA3   ","OnCampus"
"GERM011  PO-01 SP2020126238","GERM011  PO-01 SP2020","1615","1715","-M-W---","OLDBGERM","OnCampus"
"GERM044  SC-01 SP2020127649","GERM044  SC-01 SP2020","1445","1600","--T-R--","HM104 ","OnCampus"
