"calendarSessionExternalId","courseSectionExternalId"
"SP2020","PHYS054  HM-03 SP2020"
"SP2020","PHYS054  HM-04 SP2020"
"SP2021","PHYS054  HM-01 SP2021"
"SP2020","PHYS071  PO-01 SP2020"
"SP2020","PHYS071  PO-02 SP2020"
"SP2020","PHYS072  PO-01 SP2020"
"SP2020","PHYS072  PO-02 SP2020"
"SP2020","PHYS078  HM-01 SP2020"
"SU2020","PHYS078  HM-01 SU2020"
"SP2021","PHYS078  HM-01 SP2021"
"SP2020","PHYS084  HM-01 SP2020"
"SU2020S2","PHYS084  HM-01 SU2020S2"
"FA2020","PHYS089A PO-01 FA2020"
"FA2020","PHYS089A PO-01 FA2020"
"FA2020","PHYS089A PO-02 FA2020"
"FA2020","PHYS089A PO-02 FA2020"
"SP2021","PHYS089B PO-01 SP2021"
"SP2021","PHYS089B PO-02 SP2021"
"SP2021","PHYS089C PO-01 SP2021"
"SP2021","PHYS089C PO-02 SP2021"
"SP2021","PHYS089CLPO-01 SP2021"
"SP2021","PHYS089CLPO-02 SP2021"
"SP2021","PHYS089CLPO-02 SP2021"
"SP2021","PHYS089CLPO-03 SP2021"
"SP2021","PHYS089CLPO-03 SP2021"
"SP2020","PHYS100  KS-01 SP2020"
"SP2020","PHYS100  KS-01 SP2020"
"SP2021","PHYS100  KS-01 SP2021"
"SP2021","PHYS100  KS-01 SP2021"
"FA2020","PHYS101  KS-01 FA2020"
"FA2020","PHYS101  PO-01 FA2020"
"FA2020","PHYS101 LPO-01 FA2020"
"SP2020","PHYS102  KS-01 SP2020"
"SP2021","PHYS102  KS-01 SP2021"
"SP2020","PHYS105  KS-01 SP2020"
"SP2021","PHYS105  KS-01 SP2021"
"SP2020","PHYS106L KS-01 SP2020"
"SP2021","PHYS106L KS-01 SP2021"
"FA2020","PHYS108  KS-01 FA2020"
"FA2020","PHYS111  HM-01 FA2020"
"SP2020","PHYS114  KS-01 SP2020"
"SP2021","PHYS114  KS-01 SP2021"
"FA2020","PHYS115  KS-01 FA2020"
"SP2020","PHYS116  HM-01 SP2020"
"SP2020","PHYS116  HM-01 SP2020"
"SP2021","PHYS116  HM-01 SP2021"
"SP2021","PHYS116  HM-01 SP2021"
"FA2020","PHYS117  HM-01 FA2020"
"FA2020","PHYS117  HM-01 FA2020"
"FA2020","PHYS117  HM-02 FA2020"
"FA2020","PHYS117  HM-02 FA2020"
"FA2020","PHYS117  HM-03 FA2020"
"FA2020","PHYS117  HM-03 FA2020"
"SP2020","PHYS125  PO-01 SP2020"
"SP2021","PHYS125  PO-01 SP2021"
"SP2021","PHYS125  PO-01 SP2021"
"SP2020","PHYS128  PO-01 SP2020"
"SP2021","PHYS128  PO-01 SP2021"
"SP2021","PHYS128  PO-01 SP2021"
"FA2020","PHYS133  HM-01 FA2020"
"FA2020","PHYS133  HM-02 FA2020"
"SP2020","PHYS134  HM-01 SP2020"
"SP2020","PHYS134  HM-01 SP2020"
"SP2020","PHYS134  HM-02 SP2020"
"SP2020","PHYS134  HM-02 SP2020"
"SP2021","PHYS134  HM-01 SP2021"
"SP2021","PHYS134  HM-01 SP2021"
"SP2020","PHYS142  PO-01 SP2020"
"SP2021","PHYS142  PO-01 SP2021"
"FA2020","PHYS151  HM-01 FA2020"
"SP2021","PHYS154  HM-01 SP2021"
"SP2020","PHYS156  HM-01 SP2020"
"FA2020F1","PHYS161  HM-01 FA2020F1"
"SP2020P1","PHYS162  HM-01 SP2020P1"
"SP2021P1","PHYS162  HM-01 SP2021P1"
"SP2020P2","PHYS164  HM-01 SP2020P2"
"SP2020P1","PHYS170  HM-01 SP2020P1"
"SP2021P1","PHYS170  HM-01 SP2021P1"
"FA2020","PHYS170  PO-01 FA2020"
"FA2020","PHYS171  PO-01 FA2020"
"SP2021P2","PHYS172  HM-01 SP2021P2"
"SP2021P2","PHYS174  HM-01 SP2021P2"
"SP2020","PHYS174  PO-01 SP2020"
"SP2021","PHYS174  PO-01 SP2021"
"SP2021","PHYS174  PO-01 SP2021"
"SP2020","PHYS174 LPO-01 SP2020"
"SP2020","PHYS175  PO-01 SP2020"
"SP2021","PHYS175  PO-01 SP2021"
"SP2021","PHYS175  PO-01 SP2021"
"FA2020","PHYS176  PO-01 FA2020"
"SP2021","PHYS178  KS-01 SP2021"
"SP2020","PHYS178F HM-01 SP2020"
"SP2021","PHYS178F HM-01 SP2021"
"FA2020","PHYS181  HM-01 FA2020"
"FA2020","PHYS183  HM-01 FA2020"
"SP2020","PHYS188L KS-01 SP2020"
"FA2020","PHYS188L KS-01 FA2020"
"SP2021","PHYS188L KS-01 SP2021"
"SP2020","PHYS189L KS-01 SP2020"
"FA2020","PHYS189L KS-01 FA2020"
"SP2021","PHYS189L KS-01 SP2021"
"FA2020","PHYS190  PO-01 FA2020"
"SP2020","PHYS190L KS-01 SP2020"
"FA2020","PHYS190L KS-01 FA2020"
"SP2021","PHYS190L KS-01 SP2021"
"SP2020","PHYS191  HM-01 SP2020"
"FA2020","PHYS191  HM-01 FA2020"
"SP2021","PHYS191  HM-01 SP2021"
"SP2020","PHYS191  KS-01 SP2020"
"FA2020","PHYS191  KS-01 FA2020"
"SP2021","PHYS191  KS-01 SP2021"
"SP2020","PHYS191  PO-01 SP2020"
"SP2020","PHYS191E PO-04 SP2020"
"SP2020","PHYS191E PO-06 SP2020"
"SP2020","PHYS191E PO-08 SP2020"
"SP2020","PHYS191E PO-12 SP2020"
"SP2020","PHYS191E PO-16 SP2020"
"SP2020","PHYS191E PO-20 SP2020"
"SP2020","PHYS191E PO-24 SP2020"
"SP2020","PHYS191E PO-28 SP2020"
"FA2020","PHYS191E PO-02 FA2020"
"FA2020","PHYS191E PO-04 FA2020"
"FA2020","PHYS191E PO-06 FA2020"
"FA2020","PHYS191E PO-08 FA2020"
"FA2020","PHYS191E PO-12 FA2020"
"FA2020","PHYS191E PO-16 FA2020"
"FA2020","PHYS191E PO-20 FA2020"
"SP2021","PHYS191E PO-04 SP2021"
"SP2021","PHYS191E PO-08 SP2021"
"SP2021","PHYS191E PO-12 SP2021"
"SP2021","PHYS191E PO-16 SP2021"
"SP2021","PHYS191E PO-20 SP2021"
"SP2021","PHYS191E PO-24 SP2021"
"SP2021","PHYS191E PO-28 SP2021"
"SP2020","PHYS191L PO-02 SP2020"
"SP2020","PHYS191L PO-04 SP2020"
"SP2020","PHYS191L PO-08 SP2020"
"SP2020","PHYS191L PO-12 SP2020"
"SP2020","PHYS191L PO-16 SP2020"
"SP2020","PHYS191L PO-20 SP2020"
"SP2020","PHYS191L PO-24 SP2020"
"SP2020","PHYS191L PO-28 SP2020"
"FA2020","PHYS191L PO-02 FA2020"
"FA2020","PHYS191L PO-04 FA2020"
"FA2020","PHYS191L PO-06 FA2020"
"FA2020","PHYS191L PO-08 FA2020"
"FA2020","PHYS191L PO-12 FA2020"
"FA2020","PHYS191L PO-16 FA2020"
"SP2021","PHYS191L PO-04 SP2021"
"SP2021","PHYS191L PO-08 SP2021"
"SP2021","PHYS191L PO-12 SP2021"
"SP2021","PHYS191L PO-16 SP2021"
"SP2021","PHYS191L PO-20 SP2021"
"SP2021","PHYS191L PO-24 SP2021"
"FA2020","PHYS193  HM-01 FA2020"
"SP2020","PHYS193  PO-04 SP2020"
"FA2020","PHYS193  PO-04 FA2020"
"SP2021","PHYS193  PO-04 SP2021"
"SP2020","PHYS194  HM-01 SP2020"
"SP2021","PHYS194  HM-01 SP2021"
"FA2020","PHYS195  HM-01 FA2020"
"SP2021","PHYS195  HM-01 SP2021"
"SP2020","PHYS196  HM-01 SP2020"
"SP2020","PHYS197  HM-01 SP2020"
"FA2020","PHYS197  HM-01 FA2020"
"SP2021","PHYS197  HM-01 SP2021"
"SP2020","PHYS198  HM-01 SP2020"
"SP2020","PHYS199  HM-01 SP2020"
"SP2020","PHYS199  HM-02 SP2020"
"SP2020","PHYS199  HM-03 SP2020"
"SP2020","PHYS199  HM-04 SP2020"
"SP2020","PHYS199  HM-05 SP2020"
"SP2020","PHYS199  HM-06 SP2020"
"SP2020","PHYS199  HM-07 SP2020"
"FA2020","PHYS199  HM-01 FA2020"
"FA2020","PHYS199  HM-01 FA2020"
"FA2020","PHYS199  HM-02 FA2020"
"FA2020","PHYS199  HM-02 FA2020"
"FA2020","PHYS199  HM-03 FA2020"
"FA2020","PHYS199  HM-03 FA2020"
"FA2020","PHYS199  HM-04 FA2020"
"FA2020","PHYS199  HM-04 FA2020"
"FA2020","PHYS199  HM-05 FA2020"
"FA2020","PHYS199  HM-05 FA2020"
"FA2020","PHYS199  HM-06 FA2020"
"FA2020","PHYS199  HM-06 FA2020"
"FA2020","PHYS199  HM-07 FA2020"
"FA2020","PHYS199  HM-07 FA2020"
"FA2020","PHYS199  HM-08 FA2020"
"FA2020","PHYS199  HM-08 FA2020"
"FA2020","PHYS199  HM-09 FA2020"
"FA2020","PHYS199  HM-09 FA2020"
"FA2020","PHYS199  HM-10 FA2020"
"FA2020","PHYS199  HM-10 FA2020"
"FA2020","PHYS199  HM-11 FA2020"
"FA2020","PHYS199  HM-11 FA2020"
"FA2020","PHYS199  HM-12 FA2020"
"FA2020","PHYS199  HM-12 FA2020"
"FA2020","PHYS199  HM-13 FA2020"
"FA2020","PHYS199  HM-13 FA2020"
"SP2021","PHYS199  HM-01 SP2021"
"SP2021","PHYS199  HM-02 SP2021"
"SP2021","PHYS199  HM-03 SP2021"
"SP2021","PHYS199  HM-04 SP2021"
"SP2021","PHYS199  HM-05 SP2021"
"SP2021","PHYS199  HM-06 SP2021"
"SP2021","PHYS199  HM-07 SP2021"
"SP2021","PHYS199  HM-08 SP2021"
"SP2021","PHYS199  HM-09 SP2021"
"SP2021","PHYS199  HM-10 SP2021"
"SP2021","PHYS199  HM-11 SP2021"
"SP2020","PHYS199  KS-02 SP2020"
"SP2020","PHYS199  KS-03 SP2020"
"SU2020","PHYS199  KS-01 SU2020"
"FA2020","POLI001A PO-02 FA2020"
"SP2020","POLI001B PO-01 SP2020"
"SP2021","POLI001B PO-01 SP2021"
"SP2020","POLI002  PO-01 SP2020"
"SP2020","POLI003  PO-01 SP2020"
"FA2020","POLI003  PO-01 FA2020"
"FA2020","POLI003  PO-02 FA2020"
"SP2021","POLI003  PO-01 SP2021"
"SP2020","POLI005  PO-01 SP2020"
"SP2021","POLI005  PO-01 SP2021"
"SP2021","POLI005  PO-01 SP2021"
"SP2021","POLI005  PO-02 SP2021"
"SP2021","POLI005  PO-02 SP2021"
"FA2020","POLI007  PO-01 FA2020"
"FA2020","POLI007  PO-01 FA2020"
"SP2020","POLI008  PO-01 SP2020"
"FA2020","POLI008  PO-01 FA2020"
"FA2020","POLI008  PO-02 FA2020"
"SP2021","POLI008  PO-01 SP2021"
"SP2021","POLI008  PO-02 SP2021"
"SP2020","POLI010  PO-01 SP2020"
"FA2020","POLI031  PO-01 FA2020"
"FA2020","POLI031  PO-01 FA2020"
"FA2020","POLI031  PO-02 FA2020"
"FA2020","POLI033A PO-01 FA2020"
"SP2020","POLI033B PO-01 SP2020"
"SP2021","POLI033B PO-01 SP2021"
"SP2020","POLI060  PO-01 SP2020"
"SP2021","POLI060  PO-01 SP2021"
"SP2020","POLI071  PO-01 SP2020"
"SP2020","POLI090  PO-01 SP2020"
"FA2020","POLI090  PO-01 FA2020"
"SP2021","POLI090  PO-01 SP2021"
"SP2020","POLI100  SC-01 SP2020"
"SP2021","POLI100  SC-01 SP2021"
"FA2020","POLI102  SC-01 FA2020"
"FA2020","POLI110  SC-01 FA2020"
"SP2021","POLI110  SC-01 SP2021"
"SP2021","POLI111  PO-01 SP2021"
"FA2020","POLI113  SC-01 FA2020"
"SP2020","POLI115  SC-01 SP2020"
"SP2021","POLI115  SC-01 SP2021"
"SP2020","POLI116  SC-01 SP2020"
"SP2021","POLI120  JT-01 SP2021"
"FA2020","POLI120  SC-01 FA2020"
"SP2020","POLI121  SC-01 SP2020"
"FA2020","POLI121  SC-01 FA2020"
"SP2021","POLI123IOSC-01 SP2021"
"SP2020","POLI124IOSC-01 SP2020"
"FA2020","POLI125  SC-01 FA2020"
"SP2020","POLI126  SC-01 SP2020"
"SP2020","POLI126  SC-01 SP2020"
"FA2020","POLI130  PO-01 FA2020"
"SP2021","POLI130  SC-01 SP2021"
"SP2020","POLI132  SC-01 SP2020"
"SP2020","POLI132  SC-01 SP2020"
"SP2021","POLI134  PO-01 SP2021"
"FA2020","POLI134  SC-01 FA2020"
"FA2020","POLI135  PO-01 FA2020"
"FA2020","POLI135  SC-01 FA2020"
"SP2020","POLI135IOSC-01 SP2020"
"SP2020","POLI136  PO-01 SP2020"
"SP2021","POLI136  PO-01 SP2021"
"SP2020","POLI140  SC-01 SP2020"
"SP2020","POLI142  PO-01 SP2020"
"FA2020","POLI145  SC-01 FA2020"
"SP2021","POLI145  SC-01 SP2021"
"SP2021","POLI147  PO-01 SP2021"
"SP2021","POLI150  SC-01 SP2021"
"FA2020","POLI151  SC-01 FA2020"
"SP2020","POLI153  SC-01 SP2020"
"SP2020","POLI153  SC-01 SP2020"
"FA2020","POLI155  SC-01 FA2020"
"SP2020","POLI158  PO-01 SP2020"
"FA2020","POLI158  PO-01 FA2020"
"FA2020","POLI160  PO-01 FA2020"
"FA2020","POLI162  PO-01 FA2020"
"SP2020","POLI164  PO-01 SP2020"
"FA2020","POLI165  PO-01 FA2020"
"FA2020","POLI168  PO-01 FA2020"
"SP2021","POLI172  PO-01 SP2021"
"SP2020","POLI177  PO-01 SP2020"
"SP2021","POLI177  PO-01 SP2021"
"SP2021","POLI180  PO-01 SP2021"
"SP2020","POLI180  SC-01 SP2020"
"FA2020","POLI180  SC-01 FA2020"
"SP2021","POLI180  SC-01 SP2021"
"SP2020","POLI189B PO-01 SP2020"
"SP2020","POLI189D PO-01 SP2020"
"SP2020","POLI189E PO-01 SP2020"
"FA2020","POLI189S PO-01 FA2020"
"SP2021","POLI189Y PO-01 SP2021"
"SP2021","POLI189Z PO-01 SP2021"
"SP2021","POLI190B PO-01 SP2021"
"SP2020","POLI190C PO-01 SP2020"
"FA2020","POLI190C PO-01 FA2020"
"SP2021","POLI190D PO-01 SP2021"
"SP2020","POLI191  PO-04 SP2020"
"SP2020","POLI191  PO-06 SP2020"
"SP2020","POLI191  PO-08 SP2020"
"SP2020","POLI191  PO-12 SP2020"
"SP2020","POLI191  PO-16 SP2020"
"FA2020","POLI191  PO-04 FA2020"
"FA2020","POLI191  PO-12 FA2020"
"FA2020","POLI191  PO-16 FA2020"
"FA2020","POLI191  PO-20 FA2020"
"FA2020","POLI191  PO-24 FA2020"
"FA2020","POLI191  PO-24 FA2020"
"FA2020","POLI191  PO-28 FA2020"
"FA2020","POLI191  PO-32 FA2020"
"FA2020","POLI191  PO-36 FA2020"
"FA2020","POLI191  PO-40 FA2020"
"SP2021","POLI191  PO-04 SP2021"
"SP2021","POLI191  PO-08 SP2021"
"SP2021","POLI191  PO-12 SP2021"
"SP2021","POLI191  PO-16 SP2021"
"SP2021","POLI191  PO-20 SP2021"
"SP2021","POLI191  PO-24 SP2021"
"SP2021","POLI191  PO-28 SP2021"
"SP2021","POLI191  PO-32 SP2021"
"SP2021","POLI191  PO-36 SP2021"
"FA2020","POLI191  SC-01 FA2020"
"FA2020","POLI191  SC-15 FA2020"
"FA2020","POLI191  SC-16 FA2020"
"SP2020","POLI193  PO-04 SP2020"
"SP2020","POLI193  PO-08 SP2020"
"FA2020","POLI193  PO-04 FA2020"
"SP2021","POLI193  PO-04 SP2021"
"SP2020","POLI195  PO-04 SP2020"
"FA2020","POLI195  PO-04 FA2020"
"SP2021","POLI195  PO-04 SP2021"
"SI2020","POLI198  SC-01 SI2020"
"SI2020","POLI198  SC-02 SI2020"
"SI2020","POLI198  SC-03 SI2020"
"SI2020","POLI198  SC-04 SI2020"
"FA2020","POLI199  SC-01 FA2020"
"FA2020","POLI199IRPO-06 FA2020"
"FA2020","POLI199IRPO-07 FA2020"
"FA2020","PONT100  CM-01 FA2020"
"FA2020","PORT001  PZ-01 FA2020"
"SP2020","PORT002  CM-01 SP2020"
"SP2020","PORT022  PZ-01 SP2020"
"SP2021","PORT022  PZ-01 SP2021"
"FA2020","PORT033  CM-01 FA2020"
"SP2020","PORT035  PZ-01 SP2020"
"FA2020","PORT035  PZ-01 FA2020"
"SP2021","PORT035  PZ-01 SP2021"
"SP2021","PORT044  CM-01 SP2021"
"FA2020","POST020  PZ-01 FA2020"
"SP2020","POST030  PZ-01 SP2020"
"FA2020","POST030  PZ-01 FA2020"
"FA2020","POST030  PZ-02 FA2020"
"FA2020","POST030  PZ-03 FA2020"
"SP2020","POST040  PZ-01 SP2020"
"FA2020","POST040  PZ-01 FA2020"
"SP2020","POST050  PZ-01 SP2020"
"SP2021","POST050  PZ-01 SP2021"
"SP2021","POST070  PZ-01 SP2021"
"SP2020","POST091  PZ-01 SP2020"
"FA2020","POST096  PZ-01 FA2020"
"SP2021","POST096  PZ-01 SP2021"
"FA2020","POST100  PZ-01 FA2020"
"SP2020","POST101  PZ-01 SP2020"
"SP2020","POST102  PZ-01 SP2020"
"SP2020","POST105  PZ-01 SP2020"
"SP2020","POST106  PZ-01 SP2020"
"SP2021","POST106  PZ-01 SP2021"
"SU2020","POST114  HM-01 SU2020"
"FA2020","POST114  HM-01 FA2020"
"SP2020","POST118  PZ-01 SP2020"
"SP2021","POST123  PZ-01 SP2021"
"FA2020","POST124  PZ-01 FA2020"
"SP2020","POST131  PZ-01 SP2020"
"SP2020","POST134  PZ-01 SP2020"
"SP2021","POST134  PZ-01 SP2021"
"SP2021","POST140  HM-01 SP2021"
"SP2021","POST140  HM-02 SP2021"
"SP2021","POST140  PZ-01 SP2021"
"SP2021","POST141  PZ-01 SP2021"
"SP2020","POST155  PZ-01 SP2020"
"FA2020","POST162  PZ-01 FA2020"
"SP2021","POST170  PZ-01 SP2021"
"SP2020","POST181  PZ-01 SP2020"
"SP2021","POST185  PZ-01 SP2021"
"FA2020","POST188  HM-01 FA2020"
"SP2020","POST188  PZ-01 SP2020"
"SP2020","POST190  PZ-01 SP2020"
"SP2021","POST190  PZ-01 SP2021"
"FA2020","POST195  PZ-01 FA2020"
"FA2020","POST198  PZ-01 FA2020"
"FA2020","POST198B PZ-01 FA2020"
"SP2020","POST199  PZ-01 SP2020"
"SP2021","POST199  PZ-01 SP2021"
"SP2020","PPA 001  PO-01 SP2020"
"SP2021","PPA 001  PO-01 SP2021"
"SP2020","PPA 079  PO-01 SP2020"
"FA2020","PPA 190  PO-01 FA2020"
"SP2020","PPA 191  PO-04 SP2020"
"SP2021","PPA 191  PO-04 SP2021"
"FA2020","PPA 195  PO-04 FA2020"
"SP2021","PPA 195  PO-04 SP2021"
"SP2020","PPE 001A CM-01 SP2020"
"SP2020","PPE 001A CM-02 SP2020"
"SP2021","PPE 001A CM-01 SP2021"
"SP2021","PPE 001A CM-02 SP2021"
"SP2020","PPE 001B CM-01 SP2020"
"SP2020","PPE 001B CM-02 SP2020"
"SP2021","PPE 001B CM-01 SP2021"
"SP2021","PPE 001B CM-02 SP2021"
"SP2020","PPE 011A CM-01 SP2020"
"SP2020","PPE 011A CM-02 SP2020"
"SP2021","PPE 011A CM-01 SP2021"
"SP2021","PPE 011A CM-02 SP2021"
"SP2020","PPE 011B CM-01 SP2020"
"SP2020","PPE 011B CM-02 SP2020"
"SP2021","PPE 011B CM-01 SP2021"
"SP2021","PPE 011B CM-02 SP2021"
"SP2021","PPE 100  PO-01 SP2021"
"SP2020","PPE 110A CM-01 SP2020"
"SP2021","PPE 110A CM-01 SP2021"
"SP2021","PPE 110A CM-02 SP2021"
"SP2020","PPE 110B CM-01 SP2020"
"SP2021","PPE 110B CM-01 SP2021"
"SP2021","PPE 110B CM-02 SP2021"
"FA2020","PPE 160  PO-01 FA2020"
"SP2020","PPE 195  PO-04 SP2020"
"SP2021","PPE 195  PO-04 SP2021"
"SP2020","PSYC010  PZ-01 SP2020"
"FA2020","PSYC010  PZ-01 FA2020"
"FA2020","PSYC010  PZ-02 FA2020"
"FA2020","PSYC010  PZ-03 FA2020"
"SP2021","PSYC010  PZ-01 SP2021"
"SP2021","PSYC010  PZ-02 SP2021"
"SP2020","PSYC030  CM-01 SP2020"
"SP2020","PSYC030  CM-02 SP2020"
"SP2020","PSYC030  CM-03 SP2020"
"SP2020","PSYC030  CM-04 SP2020"
"SP2020","PSYC030  CM-05 SP2020"
"FA2020","PSYC030  CM-01 FA2020"
"FA2020","PSYC030  CM-02 FA2020"
"FA2020","PSYC030  CM-03 FA2020"
"FA2020","PSYC030  CM-04 FA2020"
"FA2020","PSYC030  CM-05 FA2020"
"SP2021","PSYC030  CM-01 SP2021"
"SP2021","PSYC030  CM-02 SP2021"
"SP2021","PSYC030  CM-03 SP2021"
"SP2021","PSYC030  CM-04 SP2021"
"SP2021","PSYC030  CM-05 SP2021"
"SP2021","PSYC030  CM-06 SP2021"
"SP2020","PSYC037  CM-01 SP2020"
"SP2020","PSYC037  CM-02 SP2020"
"SP2020","PSYC037  CM-03 SP2020"
"SP2020","PSYC037  CM-04 SP2020"
"FA2020","PSYC037  CM-01 FA2020"
"FA2020","PSYC037  CM-02 FA2020"
"FA2020","PSYC037  CM-03 FA2020"
"FA2020","PSYC037  CM-04 FA2020"
"SP2021","PSYC037  CM-01 SP2021"
"SP2021","PSYC037  CM-02 SP2021"
"SP2021","PSYC037  CM-03 SP2021"
"SP2020","PSYC040  CM-01 SP2020"
"SP2020","PSYC040  CM-02 SP2020"
"FA2020","PSYC040  CM-01 FA2020"
"SP2021","PSYC040  CM-01 SP2021"
"SP2021","PSYC040  CM-02 SP2021"
"SP2020","PSYC051  PO-01 SP2020"
"SP2020","PSYC051  PO-02 SP2020"
"SP2020","PSYC051  PO-03 SP2020"
"SP2020","PSYC051  PO-04 SP2020"
"FA2020","PSYC051  PO-01 FA2020"
"FA2020","PSYC051  PO-01 FA2020"
"FA2020","PSYC051  PO-01 FA2020"
"FA2020","PSYC051  PO-02 FA2020"
"FA2020","PSYC051  PO-02 FA2020"
"FA2020","PSYC051  PO-02 FA2020"
"FA2020","PSYC051  PO-02 FA2020"
"FA2020","PSYC051  PO-03 FA2020"
"FA2020","PSYC051  PO-03 FA2020"
"FA2020","PSYC051  PO-03 FA2020"
"FA2020","PSYC051  PO-04 FA2020"
"SP2021","PSYC051  PO-01 SP2021"
"SP2021","PSYC051  PO-02 SP2021"
"SP2021","PSYC051  PO-03 SP2021"
"SP2021","PSYC051  PO-04 SP2021"
"SP2020","PSYC052  SC-01 SP2020"
"FA2020","PSYC052  SC-01 FA2020"
"SP2021","PSYC052  SC-01 SP2021"
"SP2020","PSYC065  CM-01 SP2020"
"SP2021","PSYC065  CM-01 SP2021"
"SP2020","PSYC070  CM-01 SP2020"
"FA2020","PSYC070  CM-01 FA2020"
"FA2020","PSYC070  CM-02 FA2020"
"SP2021","PSYC070  CM-01 SP2021"
"SP2020","PSYC081  CM-01 SP2020"
"FA2020","PSYC081  CM-01 FA2020"
"FA2020","PSYC081  CM-02 FA2020"
"SP2020","PSYC084  CH-01 SP2020"
"FA2020","PSYC084  CH-01 FA2020"
"SP2021","PSYC084  CH-01 SP2021"
"SP2020","PSYC091  PZ-01 SP2020"
"FA2020","PSYC091  PZ-01 FA2020"
"SP2021","PSYC091  PZ-01 SP2021"
"SP2020","PSYC091P PZ-01 SP2020"
"FA2020","PSYC091P PZ-01 FA2020"
"SP2021","PSYC091P PZ-01 SP2021"
"SP2020","PSYC092  CM-01 SP2020"
"FA2020","PSYC092  CM-01 FA2020"
"SP2021","PSYC092  CM-01 SP2021"
"SP2020","PSYC092  PZ-01 SP2020"
"FA2020","PSYC092  PZ-01 FA2020"
"SP2021","PSYC092  PZ-01 SP2021"
"SP2020","PSYC092P PZ-01 SP2020"
"FA2020","PSYC092P PZ-01 FA2020"
"SP2021","PSYC092P PZ-01 SP2021"
"SP2020","PSYC096  CM-01 SP2020"
"FA2020","PSYC096  CM-01 FA2020"
"SP2020","PSYC096  PZ-01 SP2020"
"SP2021","PSYC096  PZ-01 SP2021"
"FA2020","PSYC097  CM-01 FA2020"
"SP2021","PSYC097  CM-01 SP2021"
"SP2021","PSYC097  CM-02 SP2021"
"SP2020","PSYC101  PZ-01 SP2020"
"SP2020","PSYC101  PZ-02 SP2020"
"SU2020S2","PSYC101  PZ-01 SU2020S2"
"SU2020S2","PSYC101  PZ-01 SU2020S2"
"FA2020","PSYC101  PZ-01 FA2020"
"FA2020","PSYC101  PZ-02 FA2020"
"SP2020","PSYC103  PZ-01 SP2020"
"FA2020","PSYC103  PZ-01 FA2020"
"SP2020","PSYC103  SC-01 SP2020"
"SP2020","PSYC103  SC-01 SP2020"
"FA2020","PSYC103  SC-01 FA2020"
"FA2020","PSYC103  SC-01 FA2020"
"SP2021","PSYC103  SC-01 SP2021"
"SP2021","PSYC103  SC-01 SP2021"
"SP2020","PSYC104  SC-01 SP2020"
"FA2020","PSYC104  SC-01 FA2020"
"SP2021","PSYC104  SC-01 SP2021"
"SP2020","PSYC104L SC-01 SP2020"
"FA2020","PSYC104L SC-01 FA2020"
"SP2021","PSYC104L SC-01 SP2021"
"SP2021","PSYC105  PZ-01 SP2021"
"SP2021","PSYC105  PZ-02 SP2021"
"SP2020","PSYC105A PZ-01 SP2020"
"FA2020","PSYC107  CM-01 FA2020"
"SP2020","PSYC108  PO-01 SP2020"
"SP2021","PSYC108  PO-01 SP2021"
"SP2020","PSYC109  CM-01 SP2020"
"FA2020","PSYC109  CM-01 FA2020"
"FA2020","PSYC109  CM-02 FA2020"
"SP2021","PSYC109  CM-01 SP2021"
"SP2020","PSYC110  CM-01 SP2020"
"SP2020","PSYC110  CM-02 SP2020"
"FA2020","PSYC110  CM-01 FA2020"
"FA2020","PSYC110  CM-02 FA2020"
"SP2021","PSYC110  CM-01 SP2021"
"SP2021","PSYC110  CM-02 SP2021"
"FA2020","PSYC110  SC-01 FA2020"
"FA2020","PSYC111  PZ-01 FA2020"
"SP2020","PSYC111L CM-01 SP2020"
"SP2020","PSYC111L CM-02 SP2020"
"FA2020","PSYC111L CM-01 FA2020"
"FA2020","PSYC111L CM-02 FA2020"
"FA2020","PSYC111L CM-03 FA2020"
"SP2021","PSYC111L CM-01 SP2021"
"SP2021","PSYC111L CM-02 SP2021"
"FA2020","PSYC111P PZ-01 FA2020"
"FA2020","PSYC112  PZ-01 FA2020"
"FA2020","PSYC112  SC-01 FA2020"
"SP2021","PSYC113  PZ-01 SP2021"
"SP2021","PSYC117  PZ-01 SP2021"
"SP2020","PSYC120  CM-01 SP2020"
"SP2021","PSYC120  CM-01 SP2021"
"SP2020","PSYC124  PZ-01 SP2020"
"SP2020","PSYC124  PZ-01 SP2020"
"SP2021","PSYC124  SC-01 SP2021"
"SP2020","PSYC125  AF-01 SP2020"
"FA2020","PSYC125  AF-01 FA2020"
"SP2020","PSYC126  SC-01 SP2020"
"FA2020","PSYC127  PZ-01 FA2020"
"FA2020","PSYC127  PZ-02 FA2020"
"SP2020","PSYC128  PZ-01 SP2020"
"SU2020S5","PSYC128  SC-01 SU2020S5"
"FA2020","PSYC128  SC-01 FA2020"
"SP2020","PSYC130  PZ-01 SP2020"
"SP2021","PSYC130  PZ-01 SP2021"
"SP2021","PSYC130P PZ-01 SP2021"
"SP2021","PSYC131  CM-01 SP2021"
"FA2020","PSYC131  PO-01 FA2020"
"FA2020","PSYC131  PO-01 FA2020"
"FA2020","PSYC131  SC-01 FA2020"
"FA2020","PSYC131L SC-01 FA2020"
"SP2020","PSYC132  CM-01 SP2020"
"SP2021","PSYC132  CM-01 SP2021"
"SP2020","PSYC132  PZ-01 SP2020"
"SP2020","PSYC133  PO-01 SP2020"
"SP2020","PSYC133  PO-01 SP2020"
